IEJ_id	1	2	3
PKN1_51422	0.0	2.0	0.0
PLAGL2_72492	0.0	0.0	2.0
PLCG2_15229	8.0	3.0	5.0
PLCG2_15233	10.0	15.0	12.0
PLCG2_15234	6.0	6.0	6.0
PLCG2_68905	0.0	0.0	4.0
PLCG2_68914	0.0	0.0	3.0
PLCXD1_61846	0.0	2.0	0.0
PLCXD1_61847	0.0	4.0	0.0
PLCXD1_61848	0.0	12.0	0.0
PLCXD1_61849	0.0	14.0	5.0
PLD3_50582	0.0	2.0	0.0
PLD3_50583	0.0	2.0	0.0
PLEC_36690	2.0	0.0	0.0
PLEKHA2_35817	2.0	0.0	0.0
PLEKHA2_35819	2.0	0.0	0.0
PLEKHA2_35820	2.0	0.0	2.0
PLEKHA2_60403	0.0	7.0	0.0
PLEKHA2_60404	0.0	2.0	0.0
PLEKHA2_60405	0.0	2.0	0.0
PLEKHB2_22021	2.0	0.0	0.0
PLEKHF2_36269	2.0	0.0	0.0
PLEKHF2_60628	0.0	3.0	6.0
PLEKHM1_16851	3.0	0.0	0.0
PLEKHO2_13021	9.0	7.0	16.0
PLEKHO2_47302	0.0	13.0	15.0
PLEKHO2_67972	0.0	0.0	2.0
PLEKHO2_67973	0.0	0.0	11.0
PLOD3_59840	0.0	2.0	0.0
PLPP6_60963	0.0	2.0	0.0
PLPP6_60964	0.0	2.0	0.0
PM20D2_33031	7.0	5.0	8.0
PML_47410	0.0	2.0	0.0
PML_68031	0.0	0.0	2.0
PMS2_59297	0.0	7.0	0.0
PMS2_59298	0.0	2.0	4.0
PMS2_76761	0.0	0.0	2.0
PNPLA6_51188	0.0	2.0	0.0
PNPT1_51971	0.0	2.0	0.0
PNRC1_33030	7.0	5.0	0.0
POLA1_38612	4.0	6.0	3.0
POLDIP3_25699	4.0	0.0	2.0
POLDIP3_25705	3.0	0.0	5.0
POLDIP3_54548	0.0	5.0	0.0
POLDIP3_54550	0.0	3.0	0.0
POLE_9953	4.0	0.0	3.0
POLH_32723	4.0	0.0	0.0
POLH_32724	4.0	0.0	0.0
POLH_32727	2.0	0.0	0.0
POLH_58658	0.0	2.0	0.0
POLQ_27221	5.0	0.0	0.0
POLR1A_52182	0.0	2.0	0.0
POLR1A_52184	0.0	3.0	0.0
POLR2A_48862	0.0	2.0	0.0
POLR2A_69124	0.0	0.0	4.0
POLR2D_71644	0.0	0.0	2.0
POLR2D_71646	0.0	0.0	6.0
POLR2E_70534	0.0	0.0	2.0
POLR2M_12867	4.0	6.0	0.0
POLR3A_64571	0.0	0.0	2.0
POM121C_34468	5.0	0.0	0.0
POM121_59609	0.0	2.0	0.0
POU2AF1_7448	3.0	0.0	0.0
PPIA_34160	3.0	0.0	3.0
PPIP5K2_75479	0.0	0.0	2.0
PPM1K_56520	0.0	8.0	0.0
PPM1K_74798	0.0	0.0	2.0
PPP1R15A_18691	2.0	2.0	0.0
PPP1R15A_50758	0.0	2.0	0.0
PPP1R2_56020	0.0	2.0	0.0
PPP2R5E_11482	156.0	0.0	0.0
PPP4R3B_51958	0.0	8.0	0.0
PPP6R1_18955	2.0	0.0	0.0
PPP6R2_73336	0.0	0.0	2.0
PRCC_41505	0.0	2.0	0.0
PRDX1_1442	2.0	0.0	0.0
PREB_20746	3.0	2.0	0.0
PREB_20750	298.0	0.0	235.0
PREPL_71249	0.0	0.0	2.0
PREP_33107	2.0	0.0	0.0
PREX1_72681	0.0	0.0	4.0
PRKAR1A_49707	0.0	2.0	0.0
PRKCSH_19692	6.0	0.0	0.0
PRKCSH_51347	0.0	6.0	2.0
PRKDC_77644	0.0	0.0	2.0
PROSER1_66837	0.0	0.0	2.0
PROSER1_66838	0.0	0.0	2.0
PRPF38A_40659	0.0	3.0	0.0
PRPF39_67235	0.0	0.0	2.0
PRPF4B_58092	0.0	4.0	5.0
PRPF8_15497	5.0	4.0	4.0
PRPF8_15505	2.0	0.0	0.0
PRPF8_15506	7.0	0.0	0.0
PRPF8_69007	0.0	0.0	2.0
PRR11_17145	3.0	2.0	0.0
PRRC2A_32199	2.0	0.0	5.0
PRRC2A_58363	0.0	2.0	2.0
PRRC2A_58368	0.0	2.0	0.0
PRRC2A_76066	0.0	0.0	2.0
PRRC2A_76072	0.0	0.0	2.0
PSD4_52382	0.0	2.0	0.0
PSKH1_68774	0.0	0.0	2.0
PSMB2_40365	0.0	2.0	2.0
PSMB8-AS1_32315	7.0	0.0	0.0
PSMC6_46204	0.0	2.0	0.0
PSMD12_49696	0.0	2.0	0.0
PSMD12_49697	0.0	24.0	0.0
PSMD12_69761	0.0	0.0	45.0
PSMD3_16527	2.0	0.0	0.0
PTBP3_37662	2.0	0.0	0.0
PTBP3_37663	2.0	3.0	0.0
PTBP3_37665	2.0	3.0	0.0
PTBP3_37666	5.0	0.0	9.0
PTBP3_37667	6.0	7.0	0.0
PTBP3_37669	2.0	0.0	0.0
PTBP3_37677	23.0	28.0	26.0
PTBP3_61458	0.0	6.0	0.0
PTBP3_61459	0.0	2.0	0.0
PTBP3_61462	0.0	3.0	0.0
PTBP3_61463	0.0	3.0	4.0
PTBP3_78349	0.0	0.0	6.0
PTER_42036	0.0	2.0	0.0
PTER_42037	0.0	2.0	0.0
PTPA_38095	2.0	0.0	0.0
PTPN11_66534	0.0	0.0	142.0
PTPN11_66536	0.0	0.0	2.0
PTPN23_55018	0.0	2.0	0.0
PTPN23_55021	0.0	2.0	0.0
PTPRE_42828	0.0	2.0	0.0
PTPRK_58976	0.0	2.0	0.0
PTPRK_58982	0.0	2.0	0.0
PUM2_51623	0.0	3.0	0.0
PUS7L_66005	0.0	0.0	2.0
PUS7L_66006	0.0	0.0	2.0
PUS7_59881	0.0	4.0	0.0
PYGB_72461	0.0	0.0	2.0
PYURF_29119	6.0	0.0	0.0
RAB1B_6843	3.0	0.0	0.0
RAB43_73980	0.0	0.0	2.0
RAB6A_7144	809.0	823.0	0.0
RABEP1_15664	2.0	0.0	0.0
RABGAP1L_41713	0.0	2.0	3.0
RABGGTB_63366	0.0	0.0	2.0
RAD21_60751	0.0	4.0	0.0
RAD23A_51389	0.0	2.0	0.0
RADX_39248	2.0	0.0	0.0
RAF1_26048	2.0	0.0	0.0
RANBP2_52317	0.0	32.0	0.0
RAP2C_62436	0.0	2.0	0.0
RAP2C_79074	0.0	0.0	3.0
RASA1_75374	0.0	0.0	3.0
RASGRP3_71185	0.0	0.0	4.0
RASSF5_35	2.0	0.0	0.0
RBBP4_1082	5.0	3.0	0.0
RBBP4_40317	0.0	2.0	0.0
RBBP4_63030	0.0	0.0	2.0
RBBP4_63032	0.0	0.0	2.0
RBBP9_53379	0.0	2.0	0.0
RBBP9_72437	0.0	0.0	5.0
RBL2_48264	0.0	2.0	0.0
RBM12_72529	0.0	0.0	25.0
RBM12_72531	0.0	0.0	2.0
RBM15_63525	0.0	0.0	3.0
RBM26_45791	0.0	12.0	0.0
RBM26_66973	0.0	0.0	8.0
RBM27_75684	0.0	0.0	2.0
RBM28_59957	0.0	2.0	0.0
RBM33_35325	2.0	0.0	0.0
RBM33_77422	0.0	0.0	2.0
RBM3_62092	0.0	2.0	0.0
RBM8A_2546	3.0	0.0	0.0
RBM8A_2548	7.0	8.0	10.0
RBM8A_41198	0.0	3.0	0.0
RBM8A_63654	0.0	0.0	3.0
RBMX_79104	0.0	0.0	2.0
RBSN_54785	0.0	3.0	0.0
RCSD1_3437	2.0	0.0	0.0
RECQL4_77950	0.0	0.0	2.0
REEP4_35564	75.0	61.0	0.0
RERE_2562	3.0	0.0	0.0
RERE_2563	2.0	0.0	0.0
RFWD3_15181	2.0	0.0	0.0
RGS1_3738	2.0	0.0	0.0
RLIM_62260	0.0	3.0	0.0
RNF10_66587	0.0	0.0	2.0
RNF114_53715	0.0	2.0	0.0
RNF123_73664	0.0	0.0	2.0
RNF138_70145	0.0	0.0	2.0
RNF24_72393	0.0	0.0	2.0
RNF38_37139	2.0	0.0	0.0
RNF40_14545	2.0	0.0	0.0
RNF40_48153	0.0	3.0	0.0
RNF40_68598	0.0	0.0	4.0
RNFT2_45237	0.0	6.0	0.0
RNFT2_66557	0.0	0.0	2.0
RNH1_42857	0.0	2.0	0.0
RNPS1_47738	0.0	2.0	0.0
RPE_22772	2.0	0.0	0.0
RPL13_15409	4.0	0.0	0.0
RPL18A_19961	2.0	0.0	0.0
RPL38P4_26995	29.0	20.0	17.0
RPL38P4_26996	2.0	4.0	0.0
RPL38P4_26998	2.0	5.0	2.0
RPL38P4_55332	0.0	7.0	0.0
RPL38P4_55333	0.0	2.0	7.0
RPL38P4_73793	0.0	0.0	2.0
RPL3_25553	2.0	0.0	0.0
RPL5_2098	2.0	0.0	0.0
RPL5_2103	3.0	0.0	0.0
RPL7L1_32657	7.0	19.0	0.0
RPL7L1_32660	2.0	0.0	0.0
RPL7L1_58620	0.0	2.0	0.0
RPL7L1_76270	0.0	0.0	5.0
RPL7L1_76271	0.0	0.0	2.0
RPL7L1_76272	0.0	0.0	2.0
RPRD1B_23933	23.0	36.0	37.0
RPRD1B_53544	0.0	2.0	0.0
RPRD1B_53552	0.0	3.0	0.0
RPRD2_2668	21.0	25.0	40.0
RPRD2_2669	6.0	8.0	6.0
RPRD2_2671	14.0	16.0	16.0
RPRD2_41233	0.0	5.0	0.0
RPRD2_41234	0.0	2.0	3.0
RPRD2_41235	0.0	4.0	0.0
RPRD2_63695	0.0	0.0	3.0
RPS23_30346	3.0	6.0	33.0
RPS23_75367	0.0	0.0	8.0
RPS6KA3_78719	0.0	0.0	2.0
RPUSD4_44048	0.0	7.0	0.0
RRBP1_53360	0.0	10.0	0.0
RRM2B_36393	2.0	0.0	0.0
RRM2B_36394	14.0	14.0	2.0
RSAD1_17051	3.0	4.0	5.0
RSL1D1_47868	0.0	5.0	0.0
RUBCN_56065	0.0	3.0	0.0
SAMD4B_70964	0.0	0.0	2.0
SAMD8_42413	0.0	2.0	0.0
SAR1A_42331	0.0	2.0	0.0
SAR1A_42335	0.0	3.0	2.0
SAR1A_42336	0.0	2.0	0.0
SART3_66462	0.0	0.0	2.0
SCAF11_44448	0.0	2.0	0.0
SCARB1_9903	2.0	3.0	0.0
SCARB1_9904	2.0	7.0	2.0
SCARB1_9905	3.0	0.0	0.0
SCARB1_9908	3.0	0.0	0.0
SCARB1_9914	2.0	0.0	0.0
SCD_42615	0.0	4.0	0.0
SCD_5189	26.0	26.0	40.0
SCD_5192	2.0	0.0	0.0
SCIMP_48817	0.0	2.0	0.0
SCMH1_1296	2.0	0.0	0.0
SCO1_48933	0.0	2.0	0.0
SCO1_69197	0.0	0.0	2.0
SCRN1_59402	0.0	2.0	0.0
SCRN1_59403	0.0	2.0	3.0
SDE2_39931	0.0	3.0	0.0
SDHAF4_32874	2.0	0.0	0.0
SDR39U1_11093	4.0	0.0	0.0
SEC14L1_17556	27.0	0.0	0.0
SEC14L1_17558	3.0	0.0	0.0
SEC14L1_17561	3.0	0.0	0.0
SEC14L1_17562	6.0	0.0	0.0
SEC14L1_17563	2.0	0.0	0.0
SEC14L1_17565	3.0	0.0	0.0
SEC14L1_17567	4.0	0.0	0.0
SEC14L1_17568	479.0	0.0	0.0
SEC14L1_49822	0.0	2.0	11.0
SEC14L1_49823	0.0	3.0	0.0
SEC14L1_49825	0.0	5.0	0.0
SEC14L1_49827	0.0	2.0	0.0
SEC14L1_49828	0.0	2.0	0.0
SEC14L1_49830	0.0	2.0	3.0
SEC14L1_49832	0.0	3.0	0.0
SEC14L1_49833	0.0	2.0	0.0
SEC14L1_49836	0.0	10.0	0.0
SEC14L1_49840	0.0	2.0	0.0
SEC14L1_49841	0.0	210.0	223.0
SEC14L1_69856	0.0	0.0	4.0
SEC14L1_69858	0.0	0.0	2.0
SEC14L1_69859	0.0	0.0	18.0
SEC14L1_69860	0.0	0.0	2.0
SEC14L1_69861	0.0	0.0	2.0
SEC14L1_69862	0.0	0.0	3.0
SEC14L1_69863	0.0	0.0	2.0
SEC14L1_69864	0.0	0.0	2.0
SEC14L1_69865	0.0	0.0	3.0
SEC14L1_69866	0.0	0.0	22.0
SEC14L1_69867	0.0	0.0	2.0
SEC14L1_69868	0.0	0.0	172.0
SEC16A_38279	3.0	0.0	0.0
SEC16A_61767	0.0	3.0	0.0
SEC16A_78590	0.0	0.0	12.0
SEC16A_78592	0.0	0.0	6.0
SEC16A_78593	0.0	0.0	2.0
SEC16A_78594	0.0	0.0	3.0
SEC16A_78602	0.0	0.0	6.0
SEC23IP_5493	6.0	5.0	5.0
SEC24C_42389	0.0	2.0	3.0
SEC24C_4748	48.0	7.0	6.0
SEC24C_4753	2.0	0.0	0.0
SEC24C_64532	0.0	0.0	3.0
SEC61A1_73969	0.0	0.0	2.0
SEMA4A_41473	0.0	2.0	0.0
SENP2_28045	2.0	0.0	0.0
SEPTIN2_23281	2.0	0.0	0.0
SEPTIN2_23289	8.0	13.0	2.0
SEPTIN2_23308	3.0	0.0	0.0
SEPTIN7_59434	0.0	8.0	5.0
SEPTIN9_17576	22.0	0.0	0.0
SEPTIN9_17579	4.0	0.0	0.0
SEPTIN9_17585	3.0	3.0	0.0
SEPTIN9_17590	2.0	0.0	0.0
SEPTIN9_17592	2.0	0.0	0.0
SEPTIN9_17596	3.0	6.0	0.0
SEPTIN9_17598	5.0	3.0	0.0
SEPTIN9_49851	0.0	2.0	0.0
SEPTIN9_49852	0.0	5.0	0.0
SEPTIN9_49854	0.0	6.0	0.0
SEPTIN9_49855	0.0	2.0	2.0
SERINC5_57342	0.0	2.0	0.0
SERPINB9_31732	5.0	5.0	3.0
SERPINB9_58084	0.0	9.0	0.0
SERPINB9_75931	0.0	0.0	2.0
SESN3_65579	0.0	0.0	2.0
SETD1B_66606	0.0	0.0	2.0
SETDB2_45726	0.0	2.0	0.0
SETDB2_45727	0.0	2.0	0.0
SETDB2_66919	0.0	0.0	2.0
SF1_65353	0.0	0.0	2.0
SF3B3_15095	2.0	0.0	0.0
SF3B3_48509	0.0	2.0	0.0
SF3B3_68847	0.0	0.0	2.0
SFT2D2_3470	2.0	0.0	0.0
SFT2D2_3472	6.0	0.0	0.0
SFT2D2_3474	2.0	0.0	0.0
SFT2D2_41655	0.0	2.0	0.0
SFT2D2_63981	0.0	0.0	2.0
SFT2D2_63982	0.0	0.0	7.0
SFXN1_75821	0.0	0.0	2.0
SGTB_57187	0.0	4.0	0.0
SGTB_57188	0.0	5.0	0.0
SGTB_75265	0.0	0.0	2.0
SH3KBP1_78717	0.0	0.0	2.0
SH3TC1_28497	2.0	0.0	0.0
SH3TC1_56205	0.0	2.0	0.0
SHARPIN_36718	3.0	2.0	0.0
SHC1_41401	0.0	4.0	0.0
SIK2_43862	0.0	4.0	0.0
SIK2_65635	0.0	0.0	7.0
SIK2_65637	0.0	0.0	4.0
SKA1_18239	2.0	0.0	0.0
SKA1_50245	0.0	2.0	0.0
SKA1_50246	0.0	2.0	0.0
SKIV2L_76100	0.0	0.0	2.0
SLC12A2_57551	0.0	2.0	0.0
SLC12A6_46948	0.0	2.0	0.0
SLC12A6_67729	0.0	0.0	10.0
SLC12A6_67731	0.0	0.0	5.0
SLC17A5_32902	4.0	3.0	2.0
SLC19A1_24832	2.0	0.0	0.0
SLC23A2_53319	0.0	2.0	0.0
SLC25A40_59705	0.0	2.0	0.0
SLC25A46_30552	4.0	16.0	10.0
SLC25A4_29702	2.0	0.0	0.0
SLC27A4_61627	0.0	5.0	0.0
SLC30A6_71160	0.0	0.0	2.0
SLC30A9_28720	2.0	0.0	0.0
SLC30A9_56320	0.0	2.0	0.0
SLC35A4_31016	2.0	0.0	0.0
SLC35A4_31018	10.0	8.0	8.0
SLC35D1_1807	2.0	0.0	0.0
SLC35D1_1808	4.0	6.0	9.0
SLC35E2B_1065	5.0	5.0	2.0
SLC35E2B_40335	0.0	6.0	0.0
SLC35E2B_40336	0.0	3.0	0.0
SLC35E2B_40337	0.0	2.0	0.0
SLC35E2B_40338	0.0	2.0	0.0
SLC35E2B_40342	0.0	4.0	0.0
SLC35E2B_40343	0.0	2.0	4.0
SLC35E2B_40344	0.0	2.0	0.0
SLC35E2B_63003	0.0	0.0	2.0
SLC35E2B_63004	0.0	0.0	12.0
SLC38A10_49941	0.0	3.0	0.0
SLC38A10_69961	0.0	0.0	6.0
SLC39A6_70155	0.0	0.0	6.0
SLC39A9_46394	0.0	5.0	0.0
SLC5A6_71123	0.0	0.0	2.0
SLC6A6_54780	0.0	6.0	0.0
SLC7A1_45519	0.0	2.0	0.0
SLC7A5_68962	0.0	0.0	2.0
SMAD5_57643	0.0	3.0	0.0
SMAP2_1276	3.0	0.0	0.0
SMARCAD1_74811	0.0	0.0	2.0
SMARCC2_8773	2.0	0.0	0.0
SMARCE1_49288	0.0	2.0	0.0
SMC4_55812	0.0	7.0	0.0
SMC4_74161	0.0	0.0	2.0
SMCR8_16047	2.0	0.0	0.0
SMG8_17142	2.0	0.0	0.0
SMIM14_56292	0.0	2.0	0.0
SNHG16_69850	0.0	0.0	2.0
SNHG16_69851	0.0	0.0	4.0
SNIP1_1188	9.0	7.0	3.0
SNRNP200_71510	0.0	0.0	2.0
SNRPD1_50119	0.0	3.0	0.0
SNRPD3_73037	0.0	0.0	2.0
SNX25_75069	0.0	0.0	19.0
SOAT1_41733	0.0	4.0	0.0
SOCS4_46220	0.0	2.0	0.0
SOCS6_50341	0.0	2.0	0.0
SOD2_59159	0.0	4.0	0.0
SON_24574	8.0	0.0	0.0
SON_72846	0.0	0.0	3.0
SORL1_44010	0.0	4.0	0.0
SP2_16940	2.0	0.0	0.0
SP2_16942	2.0	0.0	0.0
SP2_49488	0.0	2.0	2.0
SP2_49491	0.0	2.0	0.0
SP3_22387	3.0	0.0	0.0
SP3_52675	0.0	3.0	0.0
SP3_52676	0.0	2.0	0.0
SP3_71866	0.0	0.0	2.0
SP3_71868	0.0	0.0	3.0
SPAG9_69637	0.0	0.0	2.0
SPAST_20859	3.0	0.0	8.0
SPAST_20860	3.0	0.0	0.0
SPATA13_45469	0.0	2.0	0.0
SPATA5_74913	0.0	0.0	6.0
SPC24_19670	2.0	0.0	0.0
SPC24_19671	5.0	3.0	9.0
SPC24_19672	11.0	4.0	5.0
SPCS3_56904	0.0	7.0	0.0
SPCS3_75054	0.0	0.0	3.0
SPCS3_75055	0.0	0.0	2.0
SPCS3_75056	0.0	0.0	2.0
SPG7_48662	0.0	2.0	0.0
SPN_14408	7.0	0.0	0.0
SPN_48065	0.0	2.0	0.0
SPN_48066	0.0	7.0	2.0
SPRYD3_66126	0.0	0.0	2.0
SPTAN1_78499	0.0	0.0	2.0
SPTBN1_51925	0.0	3.0	0.0
SPTBN1_51931	0.0	3.0	0.0
SPTBN1_51932	0.0	4.0	0.0
SPTBN1_71277	0.0	0.0	2.0
SPTY2D1_43103	0.0	2.0	0.0
SQSTM1_58033	0.0	2.0	0.0
SRCAP_14531	2.0	0.0	0.0
SRCAP_68589	0.0	0.0	2.0
SRD5A3_74696	0.0	0.0	2.0
SRD5A3_74697	0.0	0.0	2.0
SREBF2_25666	10.0	6.0	8.0
SREBF2_54536	0.0	2.0	0.0
SRGN_4620	2.0	0.0	0.0
SRRM1_62901	0.0	0.0	2.0
SRRM2_47744	0.0	26.0	0.0
SRRM2_47746	0.0	2.0	0.0
SRSF2_17643	2.0	9.0	8.0
SRSF4_40253	0.0	415.0	0.0
SRSF4_964	2.0	0.0	0.0
SS18_18061	2.0	0.0	0.0
SS18_50155	0.0	2.0	4.0
SSH2_49104	0.0	2.0	0.0
SSR1_58108	0.0	2.0	0.0
SSR3_27749	5.0	0.0	0.0
SSR3_55770	0.0	18.0	29.0
SSR3_55771	0.0	2.0	0.0
SSR3_55772	0.0	7.0	0.0
SSR3_55775	0.0	5.0	40.0
SSR3_74141	0.0	0.0	3.0
ST6GAL1_55979	0.0	2.0	0.0
ST6GAL1_74361	0.0	0.0	2.0
ST6GAL1_74367	0.0	0.0	2.0
STAG1_27524	5.0	5.0	0.0
STAG2_79056	0.0	0.0	2.0
STAM2_52548	0.0	12.0	34.0
STAM2_52549	0.0	2.0	0.0
STARD7_71499	0.0	0.0	2.0
STARD9_67805	0.0	0.0	3.0
STAT1_52801	0.0	2.0	0.0
STAT1_52814	0.0	6.0	0.0
STAT1_71957	0.0	0.0	150.0
STAT1_71960	0.0	0.0	2.0
STAT3_16638	2.0	0.0	0.0
STAT6_44751	0.0	2.0	0.0
STAT6_44755	0.0	2.0	0.0
STAT6_44758	0.0	3.0	0.0
STAU1_53701	0.0	2.0	0.0
STIM1_5790	2.0	0.0	0.0
STIP1_43420	0.0	2.0	0.0
STK10_57925	0.0	5.0	0.0
STK10_57927	0.0	2.0	0.0
STK10_57928	0.0	2.0	0.0
STK4_24014	2.0	0.0	0.0
STK4_53606	0.0	3.0	2.0
STK4_53607	0.0	16.0	0.0
STK4_72623	0.0	0.0	2.0
STK4_72624	0.0	0.0	2.0
STRN4_70351	0.0	0.0	6.0
STX7_33337	2.0	0.0	0.0
STX7_33342	2.0	0.0	0.0
STX7_59022	0.0	2.0	0.0
SUPT16H_46001	0.0	2.0	0.0
SUPT16H_67115	0.0	0.0	2.0
SUPT5H_20432	2.0	0.0	0.0
SURF6_61737	0.0	5.0	8.0
SURF6_78568	0.0	0.0	2.0
SUSD6_67400	0.0	0.0	2.0
SUZ12_49135	0.0	36.0	11.0
SYMPK_18576	2.0	0.0	0.0
SYMPK_18579	3.0	0.0	0.0
SYMPK_18585	4.0	0.0	12.0
SYMPK_50701	0.0	3.0	0.0
SYMPK_50702	0.0	2.0	0.0
SYNJ2_76663	0.0	0.0	5.0
SYNRG_16440	2.0	0.0	0.0
SYT11_3055	6.0	0.0	8.0
SYT11_3057	3.0	0.0	3.0
SYVN1_6729	2.0	0.0	0.0
SZRD1_553	2.0	0.0	0.0
SZRD1_62811	0.0	0.0	2.0
TADA2A_16437	2.0	2.0	0.0
TADA2A_49211	0.0	2.0	0.0
TADA3_54733	0.0	2.0	0.0
TADA3_73387	0.0	0.0	2.0
TADA3_73388	0.0	0.0	2.0
TAF1_39058	3.0	3.0	2.0
TAF1_62243	0.0	2.0	0.0
TAF8_32636	2.0	0.0	0.0
TAF8_76247	0.0	0.0	3.0
TANC1_71765	0.0	0.0	2.0
TAPBP_32452	7.0	6.0	4.0
TAPBP_32454	5.0	3.0	4.0
TAPBP_32455	2.0	0.0	2.0
TAPBP_32458	9.0	9.0	2.0
TAPBP_32460	11.0	0.0	0.0
TAPBP_32464	5.0	3.0	0.0
TAPBP_32466	2.0	0.0	0.0
TAPBP_32467	2.0	0.0	0.0
TAPBP_32468	3.0	0.0	3.0
TAX1BP1_33975	5.0	3.0	0.0
TBC1D2B_13340	12.0	0.0	0.0
TBC1D2B_13342	2.0	0.0	0.0
TBC1D2B_47486	0.0	2.0	0.0
TBC1D2B_47490	0.0	2.0	0.0
TBC1D9B_58036	0.0	2.0	0.0
TBCCD1_74321	0.0	0.0	2.0
TCAF2_35164	3.0	0.0	0.0
TCAIM_26368	2.0	0.0	0.0
TCAIM_54960	0.0	2.0	0.0
TERF2_68817	0.0	0.0	2.0
TESPA1_8754	2.0	0.0	0.0
TEX264_55192	0.0	2.0	0.0
TFCP2_66121	0.0	0.0	2.0
TFRC_56033	0.0	2.0	0.0
THADA_21003	2.0	0.0	0.0
THADA_51846	0.0	5.0	2.0
THAP8_20309	2.0	0.0	0.0
THOP1_70564	0.0	0.0	3.0
TIAL1_42781	0.0	3.0	5.0
TIAL1_42783	0.0	2.0	6.0
TIAL1_42784	0.0	2.0	0.0
TIAL1_5482	2.0	0.0	0.0
TIAL1_64876	0.0	0.0	2.0
TIAL1_64878	0.0	0.0	5.0
TIAL1_64879	0.0	0.0	2.0
TIAL1_64880	0.0	0.0	3.0
TIGD1_72247	0.0	0.0	2.0
TIMELESS_44714	0.0	27.0	0.0
TLN1_61129	0.0	2.0	0.0
TLN1_61130	0.0	2.0	0.0
TLR10_74617	0.0	0.0	2.0
TM9SF4_23689	5.0	10.0	7.0
TM9SF4_72490	0.0	0.0	2.0
TMBIM6_66074	0.0	0.0	2.0
TMC6_49877	0.0	2.0	0.0
TMC6_49894	0.0	9.0	0.0
TMC8_49862	0.0	2.0	0.0
TMCC1_55589	0.0	2.0	0.0
TMED10_11793	2.0	0.0	0.0
TMED10_11794	2.0	0.0	0.0
TMED10_67507	0.0	0.0	7.0
TMEM109_6484	3.0	2.0	3.0
TMEM14B_31803	2.0	0.0	0.0
TMEM154_56797	0.0	2.0	0.0
TMEM168_77249	0.0	0.0	2.0
TMEM170A_48562	0.0	2.0	0.0
TMEM170A_48563	0.0	2.0	0.0
TMEM19_44904	0.0	2.0	0.0
TMEM19_66300	0.0	0.0	5.0
TMEM19_9072	5.0	9.0	0.0
TMEM19_9073	3.0	7.0	26.0
TMEM19_9076	3.0	0.0	0.0
TMEM209_35036	2.0	0.0	0.0
TMEM241_70083	0.0	0.0	2.0
TMEM241_70085	0.0	0.0	2.0
TMEM263_66454	0.0	0.0	18.0
TMEM30A_76358	0.0	0.0	2.0
TMEM63B_58660	0.0	3.0	0.0
TMOD3_47163	0.0	3.0	0.0
TMOD3_47164	0.0	2.0	2.0
TMPO_45009	0.0	49.0	0.0
TMPO_45011	0.0	2.0	0.0
TMPO_66387	0.0	0.0	2.0
TMPO_66388	0.0	0.0	3.0
TMPO_9257	252.0	27.0	4.0
TMPO_9258	51.0	67.0	0.0
TMPO_9259	2.0	5.0	6.0
TMPO_9261	2.0	0.0	0.0
TMSB4X_61889	0.0	4.0	0.0
TNFAIP3_33399	2.0	0.0	0.0
TNFAIP8L1_51111	0.0	2.0	0.0
TNFAIP8_30631	4.0	0.0	2.0
TNFAIP8_30632	3.0	0.0	2.0
TNFAIP8_75533	0.0	0.0	2.0
TNFAIP8_75535	0.0	0.0	3.0
TNFRSF10B_60298	0.0	3.0	0.0
TNPO3_35022	2.0	0.0	0.0
TOP3A_16042	64.0	3.0	0.0
TOP3A_16044	7.0	0.0	2.0
TOP3A_16045	2.0	0.0	0.0
TOP3A_69241	0.0	0.0	2.0
TOP3A_69244	0.0	0.0	4.0
TP53BP1_12632	2.0	0.0	0.0
TP53BP1_47080	0.0	30.0	0.0
TP53BP1_47081	0.0	2.0	0.0
TP53INP1_60627	0.0	2.0	3.0
TPCN1_45232	0.0	2.0	0.0
TPCN1_45234	0.0	2.0	0.0
TPI1_7952	56.0	0.0	0.0
TPMT_31868	4.0	0.0	0.0
TPMT_58180	0.0	8.0	0.0
TPMT_75973	0.0	0.0	2.0
TPMT_75974	0.0	0.0	11.0
TPX2_23677	2.0	0.0	0.0
TRAF4_16191	3.0	4.0	5.0
TRAF6_65167	0.0	0.0	2.0
TRAF7_13814	2.0	0.0	0.0
TRAM1_36078	44.0	2.0	51.0
TRAPPC11_56916	0.0	2.0	0.0
TRAPPC11_75061	0.0	0.0	2.0
TRAPPC13_57185	0.0	2.0	0.0
TRIP12_72157	0.0	0.0	2.0
TRMT2B_39179	3.0	0.0	0.0
TRMT2B_62300	0.0	2.0	0.0
TRMT2B_62301	0.0	2.0	0.0
TRPC4AP_23766	4.0	0.0	0.0
TRPC4AP_23767	11.0	9.0	5.0
TRPC4AP_23768	7.0	3.0	3.0
TSC22D4_59824	0.0	2.0	0.0
TSC2_13810	2.0	0.0	0.0
TSPYL2_38871	2.0	0.0	0.0
TSPYL4_33221	10.0	4.0	6.0
TSPYL4_33222	2.0	4.0	6.0
TSPYL4_33223	2.0	0.0	0.0
TSPYL5_60633	0.0	3.0	0.0
TTC12_43875	0.0	2.0	0.0
TTC12_65657	0.0	0.0	2.0
TTC31_21469	3.0	0.0	0.0
TTC33_29937	7.0	0.0	0.0
TUBA1B_8466	2.0	0.0	0.0
TUBB4A_19392	2.0	0.0	3.0
